,country,year,coal_electricity,gas_electricity,nuclear_electricity,oil_electricity,solar_electricity,wind_electricity,growth_gdp
0,Argentina,1990,0.66,19.85,7.281,4.944,0.0,0.0,1.0
1,Argentina,1991,0.926,20.967,7.756,7.619,0.0,0.0,1.1101302831870992
2,Argentina,1992,0.834,20.795,7.081,7.661,0.0,0.0,1.2300468230142296
3,Argentina,1993,1.18,21.994,7.75,6.693,0.0,0.0,1.312999831203058
4,Argentina,1994,2.348,22.719,8.235,4.557,0.0,0.0,1.39608894099507
5,Argentina,1995,1.908,26.501,7.066,4.585,0.0,0.0,1.3626551517165295
6,Argentina,1996,1.917,32.545,7.459,4.624,0.0,0.01,1.4447373804939414
7,Argentina,1997,1.896,32.188,7.961,2.042,0.0,0.015,1.5690763034727189
8,Argentina,1998,1.808,34.263,7.453,3.81,0.0,0.033,1.6370925718221316
9,Argentina,1999,2.106,45.732,7.106,3.831,0.0,0.035,1.5889851531239767
10,Argentina,2000,1.67,45.76,5.99,2.94,0.0,0.04,1.5837024375922881
11,Argentina,2001,1.27,40.29,6.54,1.37,0.0,0.05,1.520943250854988
12,Argentina,2002,0.76,38.13,5.39,0.81,0.0,0.07,1.3614814083952538
13,Argentina,2003,0.88,44.87,7.03,0.99,0.0,0.08,1.4887064205229996
14,Argentina,2004,1.58,51.92,7.31,3.86,0.0,0.07,1.63062992213576
15,Argentina,2005,2.05,52.39,6.37,5.45,0.0,0.08,1.783212878094268
16,Argentina,2006,1.96,55.57,7.15,8.06,0.0,0.07,1.9356362266289993
17,Argentina,2007,2.31,59.4,6.72,11.26,0.0,0.06,2.1197997845783436
18,Argentina,2008,1.81,61.08,6.85,13.74,0.0,0.04,2.215973607703331
19,Argentina,2009,1.66,58.33,7.59,14.03,0.0,0.04,2.0945334457356526
20,Argentina,2010,2.82,59.69,6.69,16.09,0.0,0.03,2.3172947218792275
21,Argentina,2011,2.72,63.35,5.89,18.4,0.0,0.06,2.4678010401567443
22,Argentina,2012,2.46,71.02,5.9,18.41,0.01,0.82,2.4425149680325675
23,Argentina,2013,2.21,69.51,5.73,19.9,0.01,1.01,2.501261140477265
24,Argentina,2014,2.38,71.28,5.26,18.52,0.02,0.62,2.4383133267845922
25,Argentina,2015,2.23,73.99,6.64,21.0,0.01,0.59,2.502884299611187
26,Argentina,2016,1.81,79.06,7.82,19.89,0.01,0.54,2.44537300496766
27,Argentina,2017,1.89,85.6,5.77,11.85,0.02,0.61,2.510640059625464
28,Argentina,2018,1.91,89.69,6.51,6.87,0.11,1.4,2.448326032502843
29,Australia,1990,123.363,12.566,0.0,3.474,0.0,0.0,1.0
30,Australia,1991,127.222,11.203,0.0,2.879,0.005,0.0,0.9932502960783518
31,Australia,1992,130.002,11.964,0.0,2.391,0.012,0.0,1.029531446080205
32,Australia,1993,133.277,12.247,0.0,2.371,0.015,0.002,1.079080153837193
33,Australia,1994,136.894,13.556,0.0,2.529,0.017,0.005,1.1361874286279086
34,Australia,1995,141.935,13.679,0.0,2.772,0.021,0.007,1.1832138841773259
35,Australia,1996,148.431,11.936,0.0,2.49,0.026,0.007,1.2378929458339878
36,Australia,1997,157.474,12.18,0.0,1.998,0.031,0.007,1.2940609594880095
37,Australia,1998,165.946,14.467,0.0,1.775,0.036,0.018,1.3666344142767128
38,Australia,1999,171.161,16.123,0.0,1.757,0.041,0.043,1.4310589456257181
39,Australia,2000,180.26,16.76,0.0,2.27,0.05,0.13,1.490696097413749
40,Australia,2001,179.88,24.5,0.0,2.62,0.05,0.29,1.537533910016891
41,Australia,2002,171.86,30.55,0.0,3.13,0.06,0.53,1.60875805942041
42,Australia,2003,173.61,30.15,0.0,3.53,0.06,0.7,1.66732943504191
43,Australia,2004,178.96,27.36,0.0,3.53,0.07,0.8,1.7439256724199705
44,Australia,2005,182.98,23.26,0.0,3.78,0.08,1.3,1.811006878195749
45,Australia,2006,185.76,27.29,0.0,3.8,0.1,2.16,1.8719467394316354
46,Australia,2007,185.49,33.4,0.0,4.01,0.11,2.85,1.9689803785213909
47,Australia,2008,184.24,36.31,0.0,5.71,0.14,3.46,2.0298095391061697
48,Australia,2009,182.02,41.12,0.0,6.6,0.29,4.44,2.078994657352186
49,Australia,2010,176.02,46.79,0.0,6.0,0.98,4.99,2.1417568433370455
50,Australia,2011,171.98,48.78,0.0,4.91,2.04,6.43,2.2106324162994
51,Australia,2012,165.38,49.81,0.0,5.2,2.41,7.72,2.292778371013091
52,Australia,2013,155.45,52.72,0.0,5.86,3.85,9.26,2.3422203317136536
53,Australia,2014,155.23,53.66,0.0,6.0,4.95,9.78,2.4076369329283254
54,Australia,2015,162.2,49.71,0.0,6.28,6.2,11.83,2.467779580036465
55,Australia,2016,162.36,48.11,0.0,6.02,7.44,13.04,2.53477380672923
56,Australia,2017,159.17,55.09,0.0,5.52,8.92,13.21,2.5969576382919763
57,Australia,2018,156.56,51.46,0.0,5.12,12.33,16.26,2.6685239148353346
58,Brazil,1990,4.621,0.326,2.237,5.07,0.0,0.0,1.0
59,Brazil,1991,5.534,0.373,1.442,5.246,0.0,0.0,1.0229364766799736
60,Brazil,1992,5.007,0.39,1.759,6.333,0.0,0.0,1.0299584563276207
61,Brazil,1993,4.909,0.388,0.442,6.216,0.0,0.0,1.0939978935166708
62,Brazil,1994,4.971,0.479,0.055,6.442,0.0,0.0,1.172478992107653
63,Brazil,1995,5.442,0.56,2.519,7.581,0.0,0.0,1.2370230477050146
64,Brazil,1996,6.026,0.974,2.427,9.328,0.0,0.002,1.2800471846958656
65,Brazil,1997,7.31,1.177,3.169,9.969,0.0,0.004,1.3399323652119342
66,Brazil,1998,6.974,1.321,3.265,11.21,0.0,0.005,1.3611888075548584
67,Brazil,1999,9.715,2.653,3.977,16.637,0.0,0.002,1.3845489691035107
68,Brazil,2000,10.31,3.84,4.94,14.72,0.0,0.0,1.4631189619101554
69,Brazil,2001,10.43,9.34,14.27,15.39,0.0,0.04,1.5018275279734838
70,Brazil,2002,8.61,11.71,13.84,13.15,0.0,0.06,1.5669659807143779
71,Brazil,2003,8.52,12.39,13.4,10.67,0.0,0.06,1.6044712684828655
72,Brazil,2004,9.79,18.18,11.6,12.15,0.0,0.06,1.7179329043266054
73,Brazil,2005,10.04,17.69,9.2,11.79,0.0,0.09,1.7949602950226538
74,Brazil,2006,9.86,17.21,12.98,12.33,0.0,0.24,1.8893249324614034
75,Brazil,2007,9.47,14.56,11.65,13.61,0.0,0.64,2.0288096865505927
76,Brazil,2008,11.4,27.42,13.21,17.1,0.0,0.84,2.1586339391481504
77,Brazil,2009,9.5,12.71,12.22,14.11,0.0,1.24,2.182650193079563
78,Brazil,2010,10.79,34.85,13.77,15.38,0.0,2.18,2.3760143504453226
79,Brazil,2011,12.08,24.06,14.8,14.14,0.0,2.7,2.5011656862135907
80,Brazil,2012,13.91,44.96,15.17,18.34,0.0,5.05,2.5492103562203505
81,Brazil,2013,21.06,66.14,14.65,24.79,0.0,6.58,2.6258718875138785
82,Brazil,2014,25.8,77.75,14.46,33.04,0.02,12.21,2.6390872731124406
83,Brazil,2015,25.72,75.76,13.91,27.37,0.06,21.47,2.7589832359219315
84,Brazil,2016,24.58,54.07,14.97,14.41,0.08,33.24,2.43702895187307
85,Brazil,2017,21.85,62.72,14.86,17.33,0.83,42.06,2.469051434591216
86,Brazil,2018,19.94,52.36,14.79,14.39,3.44,48.12,2.50144541552407
87,Canada,1990,82.22,9.654,72.46,16.468,0.0,0.002,1.0
88,Canada,1991,88.485,8.622,84.339,14.135,0.0,0.002,0.9815245785631083
89,Canada,1992,90.03,13.122,80.022,15.594,0.002,0.059,0.9929854262588232
90,Canada,1993,82.384,15.299,93.284,12.008,0.002,0.059,1.0222483025836884
91,Canada,1994,86.651,15.437,107.084,10.068,0.002,0.059,1.0711878892145754
92,Canada,1995,91.604,19.975,97.164,6.303,0.004,0.059,1.102986532379023
93,Canada,1996,89.621,18.622,92.122,7.422,0.006,0.062,1.1239325763687413
94,Canada,1997,96.926,22.826,81.955,12.025,0.007,0.062,1.175340120202576
95,Canada,1998,105.994,26.424,70.993,16.858,0.01,0.062,1.22441077933341
96,Canada,1999,106.186,27.875,72.98,14.82,0.013,0.162,1.2912779012157052
97,Canada,2000,109.27,33.68,69.16,12.7,0.02,0.26,1.3620591677884
98,Canada,2001,105.1,39.79,72.86,15.13,0.02,0.34,1.3900451847357922
99,Canada,2002,104.12,36.52,71.75,14.59,0.02,0.41,1.435980294911557
100,Canada,2003,102.9,36.37,71.15,18.17,0.02,0.83,1.4660407379914817
101,Canada,2004,93.25,37.74,85.87,17.97,0.01,0.95,1.5156178135993834
102,Canada,2005,99.24,35.58,86.83,16.06,0.02,1.57,1.5685022748369257
103,Canada,2006,91.36,38.5,92.44,9.99,0.02,2.47,1.6141564257783547
104,Canada,2007,98.43,39.77,88.19,11.3,0.03,3.01,1.6521547511547041
105,Canada,2008,94.8,37.27,88.3,9.43,0.04,3.79,1.673335189148514
106,Canada,2009,78.64,42.02,85.13,9.32,0.1,6.64,1.62860450354762
107,Canada,2010,76.99,47.01,85.53,6.32,0.25,8.64,1.6835252920929495
108,Canada,2011,70.71,55.34,88.29,5.49,0.57,10.09,1.7411305583225982
109,Canada,2012,62.1,56.63,89.49,5.71,0.87,11.2,1.7701036954370544
110,Canada,2013,63.17,53.99,97.58,5.96,1.48,17.78,1.812084994244804
111,Canada,2014,61.36,57.53,101.21,4.21,2.1,22.32,1.8567023240831844
112,Canada,2015,59.27,62.02,96.05,4.56,2.87,26.7,1.872221402148068
113,Canada,2016,58.81,59.53,95.69,4.38,3.99,30.62,1.8973120652001023
114,Canada,2017,55.78,54.58,95.57,3.49,3.54,31.2,1.9574757537433076
115,Canada,2018,46.84,62.5,95.03,3.55,3.76,32.85,1.9968994141639358
116,China,1985,260.645,0.972,0.0,56.685,0.0,0.0,1.0
117,China,1986,299.61,1.693,0.0,53.678,0.0,0.0,1.064978753153267
118,China,1987,339.862,2.737,0.0,54.644,0.0,0.0,1.1542619828911005
119,China,1988,373.653,2.053,0.0,60.336,0.0,0.0,1.2186200106146143
120,China,1989,405.06,3.709,0.0,57.632,0.0,0.0,1.2281005963744798
121,China,1990,441.251,2.771,0.0,50.366,0.002,0.002,1.2297576418604734
122,China,1991,498.434,2.429,0.0,51.923,0.002,0.009,1.2747416651802461
123,China,1992,567.33,2.467,0.0,53.21,0.003,0.131,1.364141840427091
124,China,1993,589.228,3.124,1.604,65.454,0.004,0.212,1.4989679177899737
125,China,1994,693.408,3.154,14.756,48.199,0.005,0.384,1.6125242926201384
126,China,1995,741.886,2.999,12.833,55.094,0.007,0.616,1.7473919865851693
127,China,1996,824.184,2.828,14.338,50.351,0.009,0.094,1.8627669212199627
128,China,1997,867.026,8.077,14.418,47.115,0.011,0.198,1.9222542827721456
129,China,1998,891.674,6.092,14.1,53.392,0.014,0.356,1.9394608907267068
130,China,1999,969.684,4.813,14.949,50.261,0.017,0.474,2.026576152620365
131,China,2000,1060.26,5.77,16.74,47.27,0.02,0.59,2.16250930778639
132,China,2001,1129.14,4.93,17.47,48.52,0.03,0.72,2.2994869730035865
133,China,2002,1282.57,4.19,25.13,50.71,0.05,0.84,2.4755907200500693
134,China,2003,1519.97,5.16,43.34,54.83,0.06,1.0,2.6333024049920115
135,China,2004,1722.42,7.46,50.47,65.53,0.08,1.28,2.8448534024238765
136,China,2005,1980.15,12.14,53.09,50.51,0.08,1.95,3.1253032083733747
137,China,2006,2302.42,23.82,54.84,37.92,0.09,3.71,3.447391329480925
138,China,2007,2656.7,33.91,62.13,28.09,0.11,5.48,3.762961738343566
139,China,2008,2708.91,34.57,68.39,18.81,0.15,13.1,3.9231485159395874
140,China,2009,2911.52,56.56,70.05,12.12,0.28,27.61,4.204110291804758
141,China,2010,3233.6,77.73,74.74,34.71,0.7,49.4,4.67138835746509
142,China,2011,3690.87,108.77,87.2,33.8,2.61,74.1,4.967228116214504
143,China,2012,3748.19,110.25,98.32,31.22,3.59,103.05,5.216065684521205
144,China,2013,4077.37,116.39,111.5,33.0,8.37,138.26,5.559840150345451
145,China,2014,4203.06,133.28,133.22,35.66,23.51,159.76,5.892763825211413
146,China,2015,4046.17,166.91,171.38,36.46,39.48,185.59,6.070805172686519
147,China,2016,4156.35,188.28,213.18,52.56,66.53,240.86,6.268622881874465
148,China,2017,4430.03,203.2,248.1,56.05,117.8,304.6,6.38473110675306
149,China,2018,4763.92,215.5,295.0,56.4,176.9,365.8,6.594177846882712
150,Egypt,1990,0.0,16.446,0.0,15.554,0.0,0.0,1.0
151,Egypt,1991,0.0,20.406,0.0,12.953,0.0,0.0,1.0585289507444202
152,Egypt,1992,0.0,22.944,0.0,12.243,0.0,0.0,1.1149712726509902
153,Egypt,1993,0.0,26.173,0.0,10.472,0.0,0.0,1.1842487155213062
154,Egypt,1994,0.0,29.292,0.0,8.531,0.0,0.0,1.2554431116418654
155,Egypt,1995,0.0,30.45,0.0,9.01,0.0,0.0,1.342132316918352
156,Egypt,1996,0.0,31.514,0.0,10.573,0.0,0.0,1.441657361818422
157,Egypt,1997,0.0,32.68,0.0,12.333,0.0,0.0,1.5548495920419634
158,Egypt,1998,0.0,32.529,0.0,16.063,0.0,0.0,1.6688869662342707
159,Egypt,1999,0.0,37.227,0.0,15.052,0.0,0.012,1.7974314953679857
160,Egypt,2000,0.0,43.41,0.0,17.36,0.0,0.14,1.9472809828449429
161,Egypt,2001,0.0,47.04,0.0,17.13,0.0,0.22,2.0842306699727895
162,Egypt,2002,0.0,57.33,0.0,14.55,0.0,0.2,2.1983791489759565
163,Egypt,2003,0.0,62.61,0.0,14.61,0.0,0.37,2.315832600839294
164,Egypt,2004,0.0,72.92,0.0,10.25,0.0,0.52,2.4599240419671475
165,Egypt,2005,0.0,75.37,0.0,14.72,0.0,0.55,2.6289444992662125
166,Egypt,2006,0.0,81.21,0.0,14.87,0.0,0.62,2.847059772160397
167,Egypt,2007,0.0,87.18,0.0,15.42,0.0,0.83,3.120984443242366
168,Egypt,2008,0.0,91.56,0.0,17.29,0.0,0.91,3.3893518615337968
169,Egypt,2009,0.0,97.38,0.0,20.43,0.0,1.13,3.632974384304354
170,Egypt,2010,0.0,123.33,0.0,22.34,0.21,1.5,3.926189610205372
171,Egypt,2011,0.0,124.16,0.0,18.37,0.22,1.52,4.032355790662725
172,Egypt,2012,0.0,128.34,0.0,21.71,0.24,1.12,4.148472822692461
173,Egypt,2013,0.0,125.91,0.0,27.66,0.11,1.33,4.259462360514414
174,Egypt,2014,0.0,127.39,0.0,32.54,0.24,1.44,4.467968576454878
175,Egypt,2015,0.0,133.29,0.0,37.39,0.17,2.06,4.643584606277537
176,Egypt,2016,0.0,139.85,0.0,34.23,0.58,2.2,4.844772277897998
177,Egypt,2017,0.0,155.01,0.0,26.3,0.6,2.33,5.083826711278195
178,Egypt,2018,0.0,166.61,0.0,15.7,1.52,3.02,5.359387339613989
179,France,1990,31.47,3.03,314.08,12.84,0.0,0.0,1.0
180,France,1991,39.61,3.05,331.34,17.91,0.0,0.0,1.0118584275247022
181,France,1992,34.23,3.18,338.45,13.06,0.0,0.0,1.0285119913253526
182,France,1993,20.96,3.5,368.19,10.15,0.0,0.0,1.0226476643867626
183,France,1994,20.9,3.63,359.98,9.14,0.0,0.0,1.047079556212577
184,France,1995,24.18,3.84,377.23,10.5,0.0,0.0,1.0693455899469964
185,France,1996,28.04,4.12,397.34,11.19,0.0,0.01,1.0846370911989915
186,France,1997,22.18,4.9,395.48,11.96,0.0,0.01,1.1105393504941092
187,France,1998,33.53,4.97,387.99,16.0,0.0,0.02,1.1505951083025174
188,France,1999,29.28,7.7,394.24,14.61,0.0,0.04,1.1919403515455962
189,France,2000,27.0,11.51,415.16,12.1,0.01,0.05,1.2418653151408836
190,France,2001,20.48,15.15,421.08,10.85,0.01,0.13,1.269957865220294
191,France,2002,23.66,18.37,436.76,10.64,0.01,0.27,1.2879118090334314
192,France,2003,26.26,19.37,441.07,11.75,0.01,0.39,1.3022697410951647
193,France,2004,24.37,21.05,448.24,11.11,0.01,0.59,1.342473617097566
194,France,2005,27.51,23.07,451.53,12.77,0.01,0.96,1.3680153139312652
195,France,2006,22.89,21.76,450.19,12.25,0.01,2.18,1.4035125721024788
196,France,2007,24.45,21.99,439.73,11.74,0.02,4.07,1.4386463038462507
197,France,2008,23.06,21.88,439.45,10.63,0.04,5.69,1.4432997305033919
198,France,2009,21.67,20.5,409.74,9.15,0.17,7.91,1.4022149958416357
199,France,2010,23.36,23.76,428.52,10.51,0.62,9.94,1.4309263739624718
200,France,2011,17.39,29.49,442.39,12.11,2.33,12.37,1.4618243579368682
201,France,2012,21.46,22.75,425.41,12.21,4.43,15.18,1.4639970251393986
202,France,2013,23.84,18.39,423.68,11.12,5.19,16.13,1.4763998611261757
203,France,2014,11.26,13.16,436.48,11.26,6.39,17.32,1.4817518224786221
204,France,2015,11.89,21.14,437.43,11.62,7.75,21.42,1.4992429069489301
205,France,2016,10.23,34.97,403.2,11.25,8.66,21.38,1.515327148951469
206,France,2017,12.81,40.5,398.36,11.78,9.59,24.61,1.5500497705970404
207,France,2018,8.31,30.61,412.94,10.35,10.92,28.6,1.577839916034848
208,Germany,1990,310.04,40.46,152.47,24.75,0.0,0.07,1.0
209,Germany,1991,307.67,36.11,147.23,27.84,0.0,0.22,1.0620187745555039
210,Germany,1992,295.67,32.89,158.8,26.57,0.0,0.29,1.0947129711327162
211,Germany,1993,293.25,34.57,153.28,20.87,0.0,0.67,1.0965269309366052
212,Germany,1994,290.29,40.25,150.7,20.53,0.01,1.43,1.1362475392471865
213,Germany,1995,289.14,43.18,153.09,21.47,0.01,1.71,1.1691099046081108
214,Germany,1996,295.99,48.02,160.02,20.11,0.01,2.08,1.1920362651494973
215,Germany,1997,284.34,49.73,170.33,20.55,0.02,3.03,1.2278242210910968
216,Germany,1998,292.26,53.83,161.64,19.74,0.04,4.59,1.266356852858427
217,Germany,1999,281.27,55.06,170.0,17.49,0.03,5.53,1.3061733160751148
218,Germany,2000,296.68,49.2,169.61,18.05,0.06,9.35,1.3601052921272558
219,Germany,2001,293.74,55.5,171.3,20.52,0.12,10.46,1.3988568164413664
220,Germany,2002,299.6,56.3,164.84,18.53,0.19,15.86,1.4147336144036757
221,Germany,2003,304.63,62.59,165.06,21.75,0.31,19.09,1.4206532076147034
222,Germany,2004,298.77,62.67,167.07,21.9,0.56,26.02,1.4535770917959645
223,Germany,2005,288.14,72.19,163.05,24.45,1.28,27.77,1.480428561172338
224,Germany,2006,288.93,74.73,167.27,23.92,2.22,31.32,1.5526274649147633
225,Germany,2007,297.1,77.45,140.53,25.28,3.08,40.51,1.6214466053056535
226,Germany,2008,275.21,88.48,148.49,24.52,4.42,41.38,1.6575807834454286
227,Germany,2009,253.45,80.27,134.93,22.07,6.58,39.42,1.582220098471732
228,Germany,2010,262.89,88.76,140.56,25.34,11.73,38.55,1.6654497298894586
229,Germany,2011,262.46,85.67,107.97,23.12,19.6,49.86,1.7459926926566558
230,Germany,2012,276.23,75.95,99.46,23.66,26.38,51.68,1.75457931531764
231,Germany,2013,288.2,67.0,97.29,24.27,31.01,52.74,1.7631512410934274
232,Germany,2014,274.41,60.61,97.13,23.27,36.06,58.5,1.791275356679097
233,Germany,2015,272.2,61.47,91.79,24.42,38.73,80.62,1.8221117629186923
234,Germany,2016,261.75,80.62,84.63,24.3,38.1,79.92,1.8533023250732503
235,Germany,2017,241.26,86.04,76.32,24.1,39.4,105.69,1.8989867473113804
236,Germany,2018,228.16,81.56,76.0,22.9,43.46,109.95,1.9279928060697875
237,India,1985,116.039,2.158,4.508,11.868,0.0,0.0,1.0
238,India,1986,129.902,3.682,5.02,11.504,0.0,0.0,1.0419721076853448
239,India,1987,152.8,4.235,5.321,12.351,0.0,0.0,1.0880054689704761
240,India,1988,164.676,3.604,6.077,12.333,0.0,0.0,1.2013629630467002
241,India,1989,184.975,7.275,4.022,12.805,0.0,0.0,1.2811704267016246
242,India,1990,191.633,9.958,6.395,13.312,0.0,0.03,1.3483697049880838
243,India,1991,214.118,13.355,5.414,13.444,0.0,0.113,1.3571627121668646
244,India,1992,229.412,16.258,6.404,14.811,0.0,0.088,1.4187281958816786
245,India,1993,252.784,17.878,6.227,14.208,0.0,0.095,1.487656259904081
246,India,1994,264.609,21.882,4.945,15.747,0.0,0.191,1.5705565220480742
247,India,1995,296.292,29.434,7.615,16.826,0.001,0.496,1.6718318951682416
248,India,1996,312.234,32.024,8.401,19.848,0.006,0.878,1.7894139529400461
249,India,1997,325.827,40.179,10.072,20.889,0.006,0.988,1.8505421935553679
250,India,1998,336.484,50.175,11.371,21.038,0.006,1.079,1.9571031413272246
251,India,1999,365.436,59.009,12.728,24.802,0.006,1.446,2.0647781909763196
252,India,2000,390.23,55.96,15.77,29.16,0.01,1.58,2.1355391029774116
253,India,2001,408.29,55.93,18.89,26.79,0.01,2.09,2.238470488916917
254,India,2002,426.7,62.88,19.35,27.93,0.01,2.09,2.302152746011822
255,India,2003,441.47,72.8,18.14,31.09,0.02,2.6,2.474167330471403
256,India,2004,463.01,76.58,21.26,28.27,0.02,5.23,2.659949824032867
257,India,2005,478.48,75.47,17.73,25.37,0.02,5.99,2.8564385156666665
258,India,2006,505.46,74.7,17.63,19.08,0.01,9.34,3.0987666756968335
259,India,2007,533.27,90.05,17.83,13.36,0.06,11.68,3.3540383215517244
260,India,2008,573.12,85.88,15.23,15.27,0.06,14.38,3.5436946355560597
261,India,2009,611.11,104.37,16.82,13.08,0.08,16.27,3.8085097277505637
262,India,2010,642.97,118.03,23.08,10.78,0.11,19.46,4.092496900338046
263,India,2011,701.25,117.56,32.22,9.35,0.83,23.95,4.3706041020104704
264,India,2012,787.13,96.25,33.14,10.07,2.1,27.43,4.5813859596920805
265,India,2013,847.97,66.31,33.31,10.65,3.43,30.01,4.867022786300362
266,India,2014,949.93,64.01,34.69,11.55,4.91,33.45,5.201556149402293
267,India,2015,1006.55,64.77,38.31,9.26,6.57,32.74,5.590329862169509
268,India,2016,1073.6,72.62,37.9,9.41,11.56,43.45,5.981402432008294
269,India,2017,1115.24,74.99,37.41,8.79,21.54,52.63,6.372745099384993
270,India,2018,1198.86,71.26,39.05,6.4,36.33,60.31,6.804063817305864
271,Indonesia,1985,5.212,1.815,0.0,6.576,0.0,0.0,1.0
272,Indonesia,1986,5.349,1.862,0.0,6.749,0.0,0.0,1.0587054799830709
273,Indonesia,1987,6.183,2.153,0.0,7.801,0.0,0.0,1.1109757260021174
274,Indonesia,1988,7.576,2.638,0.0,9.559,0.0,0.0,1.1745379119964312
275,Indonesia,1989,8.509,2.963,0.0,10.736,0.0,0.0,1.2800355613624146
276,Indonesia,1990,9.768,3.401,0.0,12.324,0.0,0.0,1.3935003285422511
277,Indonesia,1991,11.046,4.35,0.0,14.244,0.0,0.0,1.5251632861342461
278,Indonesia,1992,11.362,3.249,0.0,14.94,0.0,0.0,1.6324864102977978
279,Indonesia,1993,10.681,4.317,0.0,14.724,0.0,0.0,1.7700276687226506
280,Indonesia,1994,12.805,12.333,0.0,11.201,0.0,0.0,1.91256353193723
281,Indonesia,1995,14.367,20.667,0.0,8.579,0.0,0.0,2.079353311921953
282,Indonesia,1996,16.671,21.856,0.0,9.172,0.0,0.0,2.2521028610501403
283,Indonesia,1997,20.473,29.615,0.0,12.006,0.0,0.0,2.3687980183246506
284,Indonesia,1998,22.437,31.073,0.0,9.53,0.0,0.0,2.0674483896345874
285,Indonesia,1999,26.335,33.498,0.0,9.815,0.0,0.0,2.0932743524794453
286,Indonesia,2000,34.0,31.93,0.0,12.51,0.0,0.0,2.2075344842267945
287,Indonesia,2001,37.71,33.09,0.0,13.17,0.0,0.0,2.2985293762526866
288,Indonesia,2002,42.93,29.26,0.0,19.85,0.0,0.0,2.4130059518892133
289,Indonesia,2003,46.46,27.95,0.0,23.16,0.0,0.0,2.54015065918158
290,Indonesia,2004,48.21,26.76,0.0,28.84,0.0,0.0,2.6798376734378992
291,Indonesia,2005,51.83,21.7,0.0,36.7,0.0,0.0,2.845659620060269
292,Indonesia,2006,58.67,23.95,0.0,34.2,0.0,0.0,3.0160066801472785
293,Indonesia,2007,63.9,24.8,0.0,35.41,0.0,0.0,3.2223632419049606
294,Indonesia,2008,61.49,27.76,0.0,40.31,0.0,0.0,3.478113239680787
295,Indonesia,2009,65.91,40.4,0.0,29.77,0.0,0.0,3.6582169243107283
296,Indonesia,2010,68.48,38.83,0.0,35.62,0.0,0.0,3.9094184230226143
297,Indonesia,2011,81.09,39.16,0.0,41.17,0.0,0.0,4.169826984693871
298,Indonesia,2012,102.17,48.92,0.0,26.76,0.0,0.0,4.421151257802084
299,Indonesia,2013,111.25,58.05,0.0,20.38,0.01,0.0,4.66692119688514
300,Indonesia,2014,119.53,60.54,0.0,23.06,0.01,0.0,4.90039031073615
301,Indonesia,2015,124.66,54.14,0.0,30.92,0.01,0.0,5.139607706571734
302,Indonesia,2016,135.38,61.79,0.0,20.8,0.02,0.01,5.397462916667196
303,Indonesia,2017,147.96,55.83,0.0,18.85,0.03,0.0,5.671114590707528
304,Indonesia,2018,160.01,57.45,0.0,17.95,0.09,0.19,5.964311033554522
305,Iran,1990,0.065,30.322,0.0,19.887,0.0,0.0,1.0
306,Iran,1991,0.094,35.002,0.0,22.111,0.0,0.0,1.1617718975407918
307,Iran,1992,0.083,37.159,0.0,20.732,0.0,0.0,1.305636738059827
308,Iran,1993,0.096,40.284,0.0,23.773,0.0,0.0,1.3036753596109139
309,Iran,1994,0.095,47.248,0.0,26.765,0.0,0.0,1.3168476574939154
310,Iran,1995,0.091,46.6,0.0,29.339,0.0,0.0,1.3759091940322157
311,Iran,1996,0.092,49.094,0.0,31.74,0.0,0.0,1.5233434696427735
312,Iran,1997,0.096,58.892,0.0,32.054,0.0,0.0,1.6171273620164655
313,Iran,1998,0.112,71.755,0.0,23.03,0.0,0.0,1.708130774339618
314,Iran,1999,0.417,77.151,0.0,27.342,0.0,0.035,1.78268445348041
315,Iran,2000,0.48,81.56,0.0,33.49,0.0,0.04,1.8861324277704354
316,Iran,2001,0.47,89.5,0.0,33.47,0.0,0.03,2.018075178114214
317,Iran,2002,0.52,98.04,0.0,31.63,0.0,0.03,2.2233063780553617
318,Iran,2003,0.47,109.85,0.0,31.71,0.0,0.03,2.4736808693321506
319,Iran,2004,0.48,114.61,0.0,35.69,0.0,0.05,2.6999778273589814
320,Iran,2005,0.57,124.58,0.0,37.4,0.0,0.07,2.887176033792957
321,Iran,2006,0.56,125.12,0.0,49.11,0.0,0.13,3.159537348038956
322,Iran,2007,0.57,138.75,0.0,45.7,0.0,0.14,3.48309657651336
323,Iran,2008,0.39,135.06,0.0,67.4,0.0,0.2,3.5835082879891678
324,Iran,2009,0.38,149.41,0.0,65.07,0.0,0.23,3.8157125314519686
325,Iran,2010,0.35,173.85,0.0,51.05,0.0,0.17,4.1334379374402275
326,Iran,2011,0.43,142.33,0.11,81.81,0.0,0.21,4.246569645500111
327,Iran,2012,0.4,156.36,1.45,77.74,0.0,0.28,3.9930636159307595
328,Iran,2013,0.46,137.69,4.26,101.59,0.0,0.22,3.922868018254617
329,Iran,2014,0.53,192.0,4.07,64.28,0.0,0.2,4.033241881906765
330,Iran,2015,0.46,206.61,3.5,56.26,0.0,0.14,4.027215862235362
331,Iran,2016,0.49,225.31,6.47,38.26,0.0,0.16,4.215323404174321
332,Iran,2017,0.69,252.5,6.96,27.36,0.09,0.32,4.504298251345149
333,Iran,2018,0.69,266.29,6.89,27.65,0.22,0.75,4.392751861395785
334,Italy,1985,30.023,24.712,7.024,76.174,0.0,0.0,1.0
335,Italy,1986,31.004,26.871,8.758,77.483,0.0,0.0,1.0283976345432935
